AMC71012.1,P64936.1,44.8
AMC71012.1,P16939.1,36.2
AMC71012.1,P39213.1,31.0
AMC71012.1,Q8C5P5.2,30.1
AMC71013.1,P9WLJ6.1,48.2
AMC71013.1,P75680.1,49.5
AMC71013.1,P25438.1,49.1
AMC71013.1,P64938.1,44.4
AMC71013.1,P0A3L3.1,41.8
AMC71013.1,Q06715.1,38.8
AMC71022.1,A9L1P1.1,27.1
AMC71022.1,A6WS92.1,26.2
AMC71024.1,A7GTM0.1,31.0
AMC71024.1,A9IW95.1,31.0
AMC71026.1,Q89EN5.1,28.4
AMC71028.1,P67379.1,35.3
AMC71028.1,Q06003.3,34.4
AMC71028.1,Q5DTZ6.2,29.7
AMC71028.1,Q9ULK6.2,29.7
AMC71028.1,Q566M8.1,29.3
AMC71033.1,P71707.3,55.6
AMC71033.1,Q07806.2,47.4
AMC71036.1,Q6NHD4.1,50.0
AMC71036.1,Q10322.1,44.4
AMC71036.1,P66800.1,39.6
AMC71036.1,Q9BWU0.1,38.3
AMC71036.1,P46017.1,37.5
AMC71036.1,O23305.1,37.0
AMC71036.1,O65934.1,37.0
AMC71036.1,P53924.1,34.4
AMC71036.1,A6ZRW7.1,34.4
AMC71037.1,P66800.1,46.5
AMC71037.1,Q8FTJ5.1,44.4
AMC71037.1,B7SY83.1,44.4
AMC71037.1,Q8NQJ3.1,43.1
AMC71037.1,Q6NHD4.1,42.6
AMC71037.1,O23305.1,42.2
AMC71037.1,O65934.1,40.1
AMC71037.1,O65934.1,32.3
AMC71037.1,P46017.1,38.3
AMC71038.1,B9GE13.1,34.0
AMC71040.1,Q82DY0.1,34.0
AMC71040.1,Q9XAQ5.1,33.1
AMC71040.1,B1W518.1,32.7
AMC71040.1,Q0RRW7.2,32.7
AMC71040.1,Q2JFL9.1,32.7
AMC71040.1,A0LRI2.1,32.7
AMC71040.1,A8LCA0.1,31.9
AMC71041.1,P47177.2,43.5
AMC71041.1,Q24JJ8.1,42.2
AMC71041.1,Q9LJH5.1,42.2
AMC71041.1,Q9HDX2.1,40.5
AMC71041.1,Q4ZY06.1,38.8
AMC71041.1,Q8KCW4.1,37.9
AMC71041.1,P24547.2,36.6
AMC71041.1,Q3SWY3.1,36.6
AMC71041.1,P12269.1,36.6
AMC71041.1,P12268.2,36.6
AMC71041.1,E9PU28.1,36.6
AMC71041.1,Q0WD32.1,36.6
AMC71041.1,Q9ZL14.1,35.7
AMC71041.1,O67820.1,35.7
AMC71041.1,Q10CE4.1,35.7
AMC71041.1,P56088.1,35.7
AMC71041.1,A0LTS5.1,35.3
AMC71041.1,Q9SA34.1,35.3
AMC71041.1,Q8F4Q4.1,35.3
AMC71042.1,P9WF38.1,35.3
AMC71042.1,B2HK79.1,34.0
AMC71042.1,Q7TWJ2.1,32.7
AMC71042.1,Q7AKI9.1,31.9
AMC71042.1,Q9ZX29.1,30.1
AMC71043.1,O32236.1,45.2
AMC71043.1,P9WMH8.1,38.3
AMC71044.1,P54421.1,48.7
AMC71044.1,O07532.2,47.8
AMC71044.1,Q57223.1,45.7
AMC71044.1,P23898.1,43.5
AMC71044.1,O31852.1,40.5
AMC71045.1,Q9LXW7.2,31.9
AMC71046.1,Q74FF1.1,34.4
AMC71047.1,A2RLG5.1,31.4
AMC71047.1,Q02ZN8.1,31.4
AMC71047.1,Q7SYF8.1,30.6
AMC71047.1,P74503.1,30.1
AMC71047.1,Q2V4F9.1,30.1
AMC71049.1,Q498G2.1,28.0
AMC71051.1,Q8KE85.2,31.9
AMC71054.1,Q5L0Q4.1,47.4
AMC71054.1,Q9Z8P3.1,47.4
AMC71054.1,B0SDK7.1,47.0
AMC71054.1,Q5L605.1,47.0
AMC71054.1,Q9WZD0.1,47.0
AMC71054.1,Q97IA5.1,46.5
AMC71054.1,Q823D5.1,46.5
AMC71054.1,C4XNY7.1,46.1
AMC71054.1,B1I2D2.1,45.7
AMC71054.1,Q5M183.1,45.7
AMC71054.1,Q3AC56.1,45.7
AMC71057.1,P9WKS2.1,31.9
AMC71063.1,P97247.1,43.9
AMC71063.1,P67746.1,42.6
AMC71063.1,P70993.1,42.2
AMC71063.1,O33060.1,36.6
AMC71063.1,P96625.1,36.2
AMC71063.1,Q9KDM7.1,35.7
AMC71063.1,O31564.1,35.3
AMC71063.1,P96708.1,34.9
AMC71063.1,P62573.1,34.9
AMC71063.1,P52003.1,34.4
AMC71063.1,O34777.1,34.4
AMC71063.1,Q5HHY2.3,34.0
AMC71063.1,O07458.1,32.3
AMC71063.1,O31472.2,31.0
AMC71063.1,Q5HDG9.1,31.0
AMC71063.1,Q6GE46.1,31.0
AMC71063.1,Q7A3V0.1,30.6
AMC71065.1,P32425.1,47.8
AMC71065.1,P70790.1,46.1
AMC71065.1,P54988.2,45.2
AMC71065.1,Q8GAL4.1,43.9
AMC71065.1,O05494.1,42.2
AMC71065.1,P42239.2,39.2
AMC71065.1,Q8FHD1.1,37.9
AMC71065.1,P0ACM3.1,37.9
AMC71065.1,O07007.1,36.6
AMC71065.1,Q1CSD4.1,36.2
AMC71065.1,B5Z8D1.1,36.2
AMC71065.1,P0A2S3.1,36.2
AMC71065.1,B2UUP1.1,36.2
AMC71065.1,Q57SD4.1,36.2
AMC71065.1,P56082.1,36.2
AMC71065.1,B6JMX3.1,36.2
AMC71065.1,Q17Y79.1,35.7
AMC71065.1,Q9ZK80.1,35.7
AMC71065.1,P76114.2,35.3
AMC71065.1,P44487.1,34.9
AMC71065.1,P39161.1,34.4
AMC71065.1,P0ACM1.1,33.6
AMC71065.1,Q9S470.1,33.6
AMC71065.1,Q9LBW6.2,31.4
AMC71065.1,P0ACL7.1,31.4
AMC71066.1,Q6FFZ7.1,55.1
AMC71067.1,Q2TAP9.1,47.4
AMC71067.1,P75736.1,46.5
AMC71067.1,Q8NFV4.1,46.1
AMC71067.1,Q6DRD9.1,44.4
AMC71067.1,Q9BIB3.1,43.5
AMC71067.1,P23974.2,37.0
AMC71067.1,Q82SL8.2,35.7
AMC71067.1,Q95LF4.1,34.0
AMC71067.1,Q95LF5.1,33.1
AMC71067.1,Q8K019.2,32.7
AMC71067.1,L0TC47.2,31.9
AMC71069.1,C0H3S6.1,43.1
AMC71069.1,P64589.1,35.3
AMC71069.1,Q9UZC8.1,35.3
AMC71071.1,P91868.1,35.3
AMC71073.1,Q3B8H2.1,34.4
AMC71074.1,Q9FPF0.1,50.0
AMC71074.1,Q9FPF0.1,39.6
AMC71074.1,Q9MAH3.1,44.4
AMC71074.1,Q95LI9.1,43.1
AMC71074.1,Q99497.2,43.1
AMC71074.1,Q99LX0.1,43.1
AMC71074.1,Q9ZV19.1,42.2
AMC71074.1,Q58377.1,41.3
AMC71074.1,P49322.1,40.5
AMC71074.1,P55880.2,40.5
AMC71074.1,P95283.4,40.1
AMC71074.1,Q51732.1,37.9
AMC71074.1,P75082.1,33.6
AMC71074.1,Q2V573.1,33.1
AMC71074.1,A5VHT7.1,32.3
AMC71079.1,D2E9X0.1,31.9
AMC71081.1,A3DNB3.1,30.6
AMC71083.1,Q9YBE9.2,52.6
AMC71083.1,Q5A1V3.2,50.4
AMC71083.1,A5E287.1,48.2
AMC71083.1,A3LZD1.2,44.8
AMC71083.1,A6QXU0.1,44.8
AMC71083.1,P38218.1,43.1
AMC71083.1,Q6CHN5.2,42.2
AMC71083.1,Q2GV19.2,41.3
AMC71083.1,A5DR03.2,40.9
AMC71083.1,Q6BPN4.2,37.0
AMC71083.1,A7TJY9.1,36.2
AMC71084.1,Q9N0F1.1,28.8
AMC71084.1,Q01205.2,28.4
AMC71084.1,I1VZH0.1,28.4
AMC71085.1,A8DYP0.1,30.1
AMC71088.1,Q7ZZ00.1,32.7
AMC71088.1,Q9BLG4.1,28.4
AMC71090.1,Q9SCW7.2,32.3
AMC71090.1,Q9BZF3.1,31.4
AMC71090.1,P0C8R0.1,31.0
AMC71090.1,P55510.1,29.3
AMC71091.1,Q8ZZP3.1,35.3
AMC71091.1,Q8L7K9.1,35.3
AMC71091.1,Q492B1.1,31.9
AMC71091.1,P47460.1,31.0
AMC71091.1,B6JNX2.1,30.1
AMC71093.1,P96701.1,51.7
AMC71093.1,Q9ZN78.1,45.7
AMC71093.1,Q9KJC4.1,44.8
AMC71093.1,Q9AIU0.1,44.8
AMC71093.1,Q8G2M8.1,43.5
AMC71093.1,O08335.1,43.1
AMC71093.1,Q8X4Z7.1,42.6
AMC71093.1,B2VF78.1,42.2
AMC71093.1,P0ACU3.1,42.2
AMC71093.1,A1U6F3.1,42.2
AMC71093.1,P0C068.1,41.8
AMC71093.1,A0R4Z6.1,40.5
AMC71093.1,A3N3Q5.1,40.5
AMC71093.1,Q0S7V2.1,39.6
AMC71093.1,P9WMB6.1,39.2
AMC71093.1,P43506.1,38.8
AMC71093.1,Q0S868.1,38.3
AMC71093.1,Q8DDX7.1,37.9
AMC71093.1,Q87T90.1,37.0
AMC71093.1,P9WMD4.1,36.6
AMC71093.1,Q7VN48.1,36.6
AMC71093.1,B7VHK0.1,36.6
AMC71093.1,P9WMB8.1,36.6
AMC71093.1,A6VSX5.1,36.2
AMC71093.1,B8F853.1,36.2
AMC71093.1,Q9CLQ9.1,36.2
AMC71095.1,Q891Q9.2,36.2
AMC71097.1,C5CFQ7.1,47.0
AMC71097.1,Q1Q9E2.2,45.7
AMC71097.1,Q6A5T8.1,44.8
AMC71097.1,A1AZX8.1,43.9
AMC71097.1,C5DA20.1,43.1
AMC71097.1,B8GA45.1,43.1
AMC71097.1,Q978N3.1,40.5
AMC71097.1,Q9KZ78.1,40.1
AMC71097.1,P32375.2,39.2
AMC71097.1,A9BIU9.1,37.5
AMC71097.1,A1SPZ7.1,37.5
AMC71099.1,Q8PUB8.1,31.9
AMC71100.1,O05235.1,54.7
AMC71100.1,P33912.3,51.3
AMC71100.1,Q47HL4.1,50.4
AMC71100.1,B7MPB6.2,48.7
AMC71100.1,P23133.2,48.7
AMC71100.1,A7ZI96.2,48.2
AMC71100.1,Q8X5K0.3,48.2
AMC71100.1,B1XBJ6.2,48.2
AMC71101.1,Q9KJC4.1,45.2
AMC71101.1,Q9AIU0.1,45.2
AMC71101.1,Q6NH62.1,45.2
AMC71101.1,Q8NQ97.1,44.4
AMC71101.1,P39897.1,44.4
AMC71101.1,Q8FTA6.1,43.5
AMC71101.1,B7VHK0.1,42.2
AMC71101.1,P0C068.1,42.2
AMC71101.1,Q9KVD2.2,42.2
AMC71101.1,A0L1S2.1,42.2
AMC71101.1,A4Y2K8.1,42.2
AMC71101.1,Q0HE53.1,42.2
AMC71101.1,Q8E9L9.1,41.8
AMC71101.1,A3CZJ3.1,41.8
AMC71101.1,Q8DDX7.1,41.8
AMC71101.1,Q87T90.1,40.9
AMC71101.1,A7MSP5.1,40.9
AMC71101.1,Q4JVM3.1,40.9
AMC71101.1,B0TQK8.1,40.9
AMC71101.1,P42105.2,40.9
AMC71101.1,A8H9B3.1,40.9
AMC71101.1,B8CM26.1,40.5
AMC71101.1,P0ACT3.1,40.1
AMC71101.1,P40950.2,40.1
AMC71101.1,Q12SF8.1,39.6
AMC71101.1,Q07WF8.1,39.6
AMC71101.1,A1S2C9.1,39.6
AMC71101.1,A8FQ72.1,39.2
AMC71101.1,B1KL08.1,39.2
AMC71101.1,A3QIQ2.1,38.8
AMC71101.1,Q48AG4.1,38.8
AMC71101.1,Q8ZJP6.1,38.3
AMC71101.1,A1JHW9.1,38.3
AMC71102.1,A6VXW9.1,32.7
AMC71103.1,Q3BR75.1,29.3
AMC71103.1,Q8PIP8.1,29.3
AMC71104.1,O42690.1,34.0
