WP_004596213.1,Q9ZCR3.1,100.000,71,0,0,1,71,1,71,3.53e-42,133
WP_004596213.1,A8GPE2.1,98.592,71,1,0,1,71,1,71,8.99e-42,132
WP_004596213.1,Q92GX4.1,97.183,71,2,0,1,71,1,71,2.18e-41,131
WP_004596213.1,A8F2D9.1,98.592,71,1,0,1,71,1,71,5.14e-41,130
WP_004596213.1,Q1RHM9.1,82.857,70,12,0,1,70,1,70,1.82e-33,111
WP_004596213.1,A8EZK8.1,98.592,71,1,0,1,71,1,71,2.90e-31,105
WP_004596213.1,Q04G77.1,65.217,46,16,0,17,62,12,57,7.66e-13,59.4
WP_004596213.1,A4WVK0.1,49.153,59,30,0,10,68,5,63,1.63e-12,58.6
WP_004596213.1,A8LM65.1,49.123,57,29,0,9,65,4,60,3.10e-12,57.7
WP_004596213.1,B6IRR4.1,48.387,62,32,0,9,70,5,66,1.30e-11,56.3
WP_004596213.1,Q5FM82.1,53.846,52,24,0,15,66,10,61,1.59e-11,56.1
WP_004596213.1,A3CK71.1,53.333,60,28,0,1,60,3,62,1.85e-11,55.8
WP_004596213.1,P66178.1,63.636,44,16,0,17,60,19,62,3.57e-11,55.2
WP_004596213.1,Q18CG9.1,56.863,51,22,0,15,65,10,60,3.64e-11,55.0
WP_004596213.1,Q5LXR9.1,65.909,44,15,0,17,60,19,62,4.18e-11,55.0
WP_004596213.1,Q8DS21.1,63.636,44,16,0,17,60,19,62,4.33e-11,55.0
WP_004596213.1,A8YXL3.1,65.000,40,14,0,27,66,22,61,4.34e-11,55.0
WP_004596213.1,A8AZL7.1,53.333,60,28,0,1,60,3,62,4.35e-11,55.0
WP_004596213.1,P0A483.1,53.333,60,28,0,1,60,3,62,4.71e-11,54.7
WP_004596213.1,B4U508.1,63.636,44,16,0,17,60,19,62,5.69e-11,54.7
WP_004596213.1,Q04C07.1,66.667,39,13,0,27,65,22,60,5.72e-11,54.4
WP_004596213.1,Q28UU6.1,48.077,52,27,0,9,60,4,55,5.76e-11,54.7
WP_004596213.1,Q1GPA7.1,51.852,54,26,0,15,68,11,64,5.86e-11,54.7
WP_004596213.1,Q034Z1.1,65.000,40,14,0,27,66,22,61,6.03e-11,54.4
WP_004596213.1,A4VYQ1.1,65.909,44,15,0,17,60,19,62,6.99e-11,54.4
WP_004596213.1,Q98N49.1,54.000,50,23,0,11,60,6,55,7.06e-11,54.4
WP_004596213.1,Q5LW50.1,43.103,58,33,0,9,66,4,61,9.23e-11,54.1
WP_004596213.1,C4ZBS7.1,48.214,56,29,0,11,66,10,65,1.09e-10,53.8
WP_004596213.1,A9NEE1.1,48.980,49,25,0,18,66,13,61,1.13e-10,53.8
WP_004596213.1,Q0ANQ8.1,46.429,56,30,0,15,70,10,65,1.30e-10,53.6
WP_004596213.1,B1YGV8.1,50.877,57,28,0,9,65,4,60,2.65e-10,53.0
WP_004596213.1,Q1GK21.1,44.828,58,32,0,11,68,6,63,2.82e-10,52.7
WP_004596213.1,C0ZII8.1,54.902,51,23,0,15,65,10,60,3.11e-10,52.7
WP_004596213.1,A0PXV4.1,55.769,52,23,0,9,60,7,58,3.12e-10,52.7
WP_004596213.1,C0R301.1,47.541,61,32,0,9,69,4,64,3.21e-10,52.7
WP_004596213.1,Q8ETX5.1,52.941,51,24,0,15,65,10,60,3.77e-10,52.4
WP_004596213.1,B5YG39.1,55.769,52,23,0,15,66,10,61,3.80e-10,52.7
WP_004596213.1,Q65P99.1,52.941,51,24,0,15,65,10,60,4.08e-10,52.4
WP_004596213.1,Q74L81.1,64.103,39,14,0,27,65,22,60,4.30e-10,52.4
WP_004596213.1,Q839F6.1,52.830,53,25,0,15,67,10,62,4.61e-10,52.2
WP_004996647.1,Q92J95.1,100.000,129,0,0,1,129,1,129,6.56e-89,255
WP_004996647.1,C4K1P8.1,99.225,129,1,0,1,129,1,129,2.91e-88,254
WP_004996647.1,A8EXJ9.1,99.225,129,1,0,1,129,1,129,4.76e-88,253
WP_004996647.1,P41082.1,98.450,129,2,0,1,129,1,129,3.71e-87,251
WP_004996647.1,A8GM98.1,96.899,129,4,0,1,129,1,129,1.48e-86,249
WP_004996647.1,Q68XN7.1,97.674,129,3,0,1,129,1,129,1.56e-86,249
WP_004996647.1,Q1RHC1.1,93.798,129,8,0,1,129,1,129,3.33e-84,243
WP_004996647.1,A8GV15.1,93.798,129,8,0,1,129,1,129,4.26e-84,243
