WP_004596213.1,Q9ZCR3.1,100.000,71,0,0,1,71,1,71,1.52e-42,134
WP_004596213.1,A8GPE2.1,98.592,71,1,0,1,71,1,71,4.04e-42,134
WP_004596213.1,Q92GX4.1,97.183,71,2,0,1,71,1,71,8.24e-42,133
WP_004596213.1,A8EZK8.1,98.592,71,1,0,1,71,1,71,1.21e-41,132
WP_004596213.1,A8F2D9.1,98.592,71,1,0,1,71,1,71,2.34e-41,132
WP_004596213.1,Q1RHM9.1,82.857,70,12,0,1,70,1,70,9.94e-34,112
WP_004596213.1,Q04G77.1,65.217,46,16,0,17,62,12,57,7.96e-13,59.7
WP_004596213.1,A4WVK0.1,50.000,58,29,0,11,68,6,63,2.44e-12,58.5
WP_004596213.1,A8LM65.1,50.000,56,28,0,10,65,5,60,5.63e-12,57.8
WP_004596213.1,B6IRR4.1,48.387,62,32,0,9,70,5,66,1.48e-11,56.6
WP_004596213.1,A3CK71.1,53.333,60,28,0,1,60,3,62,2.05e-11,56.2
WP_004596213.1,Q5FM82.1,53.846,52,24,0,15,66,10,61,3.29e-11,55.8
WP_004596213.1,A8AZL7.1,53.333,60,28,0,1,60,3,62,4.35e-11,55.5
WP_004596213.1,Q18CG9.1,56.863,51,22,0,15,65,10,60,4.59e-11,55.5
WP_004596213.1,Q1GPA7.1,51.852,54,26,0,15,68,11,64,5.29e-11,55.1
WP_004596213.1,A8YXL3.1,65.000,40,14,0,27,66,22,61,5.44e-11,55.1
WP_004596213.1,P0A483.1,53.333,60,28,0,1,60,3,62,5.53e-11,55.1
WP_004596213.1,P66178.1,63.636,44,16,0,17,60,19,62,6.04e-11,55.1
WP_004596213.1,Q5LXR9.1,65.909,44,15,0,17,60,19,62,7.04e-11,55.1
WP_004596213.1,Q034Z1.1,65.000,40,14,0,27,66,22,61,7.07e-11,54.7
WP_004596213.1,Q8DS21.1,63.636,44,16,0,17,60,19,62,7.45e-11,54.7
WP_004596213.1,Q04C07.1,66.667,39,13,0,27,65,22,60,8.25e-11,54.7
WP_004596213.1,B4U508.1,63.636,44,16,0,17,60,19,62,9.25e-11,54.7
WP_004596213.1,Q98N49.1,54.000,50,23,0,11,60,6,55,9.74e-11,54.3
WP_004596213.1,A4VYQ1.1,65.909,44,15,0,17,60,19,62,1.01e-10,54.7
WP_004596213.1,Q28UU6.1,50.000,50,25,0,11,60,6,55,1.05e-10,54.3
WP_004596213.1,C4ZBS7.1,48.214,56,29,0,11,66,10,65,1.11e-10,54.3
WP_004596213.1,A9NEE1.1,48.980,49,25,0,18,66,13,61,1.40e-10,53.9
WP_004596213.1,Q0ANQ8.1,46.429,56,30,0,15,70,10,65,1.78e-10,53.9
WP_004596213.1,C0R301.1,47.541,61,32,0,9,69,4,64,2.53e-10,53.5
WP_004596213.1,Q5LW50.1,43.860,57,32,0,10,66,5,61,2.63e-10,53.5
WP_004596213.1,B1YGV8.1,50.877,57,28,0,9,65,4,60,3.18e-10,53.1
WP_004596213.1,A0PXV4.1,58.000,50,21,0,11,60,9,58,3.26e-10,53.1
WP_004596213.1,C0ZII8.1,54.902,51,23,0,15,65,10,60,4.03e-10,52.8
WP_004596213.1,Q8ETX5.1,54.545,55,22,1,11,65,9,60,4.03e-10,52.8
WP_004596213.1,Q839F6.1,61.905,42,16,0,26,67,21,62,4.42e-10,52.8
WP_004596213.1,B5YG39.1,55.769,52,23,0,15,66,10,61,5.53e-10,52.8
WP_004596213.1,Q65P99.1,54.545,55,22,1,11,65,9,60,5.60e-10,52.4
WP_004596213.1,A9BH97.1,60.784,51,20,0,15,65,10,60,5.85e-10,52.4
WP_004596213.1,Q74L81.1,64.103,39,14,0,27,65,22,60,6.17e-10,52.4
WP_004996647.1,Q92J95.1,100.000,129,0,0,1,129,1,129,6.29e-90,259
WP_004996647.1,C4K1P8.1,99.225,129,1,0,1,129,1,129,2.89e-89,257
WP_004996647.1,A8EXJ9.1,99.225,129,1,0,1,129,1,129,4.74e-89,256
WP_004996647.1,P41082.1,98.450,129,2,0,1,129,1,129,4.80e-88,254
WP_004996647.1,A8GM98.1,96.899,129,4,0,1,129,1,129,1.16e-87,253
WP_004996647.1,Q68XN7.1,97.674,129,3,0,1,129,1,129,1.71e-87,253
WP_004996647.1,Q1RHC1.1,93.798,129,8,0,1,129,1,129,4.53e-85,246
WP_004996647.1,A8GV15.1,93.798,129,8,0,1,129,1,129,5.45e-85,246
WP_004996647.1,B3CTE5.1,71.901,121,34,0,1,121,1,121,1.22e-58,179
WP_004996647.1,A5CF21.1,71.074,121,35,0,1,121,1,121,5.80e-58,178
WP_004996647.1,Q67JT8.1,71.074,121,35,0,1,121,1,121,5.15e-54,168
WP_004996647.1,B8E1C8.1,66.942,121,40,0,1,121,1,121,5.59e-52,163
WP_004996647.1,B5YDT8.1,66.942,121,40,0,1,121,1,121,1.24e-51,162
WP_004996647.1,Q8R7U9.1,67.227,119,39,0,1,119,1,119,2.39e-51,161
WP_004996647.1,A9BHB0.1,66.949,118,39,0,1,118,1,118,2.91e-51,161
WP_004996647.1,Q11QA8.1,65.289,121,42,0,1,121,1,121,1.49e-50,159
WP_004996647.1,B4S5N2.1,63.281,128,47,0,1,128,1,128,1.58e-50,159
WP_004996647.1,Q3A6Q2.1,65.289,121,42,0,1,121,1,121,1.59e-50,159
WP_004996647.1,C1A6P1.1,64.463,121,43,0,1,121,1,121,2.20e-50,159
WP_004996647.1,O70089.1,63.636,121,44,0,1,121,1,121,3.11e-50,159
WP_004996647.1,B3QR56.1,62.016,129,49,0,1,129,1,129,8.32e-50,157
WP_004996647.1,B0KCJ5.1,68.067,119,38,0,1,119,1,119,9.36e-50,157
WP_004996647.1,B3EP66.1,62.500,128,48,0,1,128,1,128,1.13e-49,157
WP_004996647.1,Q73NV5.1,65.289,121,42,0,1,121,1,121,1.17e-49,157
WP_004996647.1,A0M5A2.1,65.289,121,42,0,1,121,1,121,1.17e-49,157
WP_004996647.1,A0L5W8.1,63.636,121,44,0,1,121,1,121,1.30e-49,157
WP_004996647.1,P17293.3,65.254,118,41,0,1,118,1,118,1.37e-49,157
WP_004996647.1,Q7MTK9.1,65.289,121,42,0,1,121,1,121,2.14e-49,157
WP_004996647.1,Q3B6G6.1,62.016,129,49,0,1,129,1,129,2.25e-49,156
WP_004996647.1,Q7UN32.1,65.546,119,41,0,1,119,1,119,2.81e-49,156
WP_004996647.1,Q8KAG8.1,65.546,119,41,0,1,119,1,119,4.05e-49,156
WP_004996647.1,B4SBU2.1,62.698,126,47,0,1,126,1,126,4.07e-49,156
WP_004996647.1,Q3APG8.1,65.546,119,41,0,1,119,1,119,4.11e-49,156
WP_004996647.1,A6GZA3.1,63.200,125,46,0,1,125,1,125,4.76e-49,155
WP_004996647.1,P66371.1,66.116,121,41,0,1,121,1,121,4.95e-49,155
