WP_004596213.1,Q9ZCR3.1,133.0
WP_004596213.1,A8GPE2.1,132.0
WP_004596213.1,Q92GX4.1,131.0
WP_004596213.1,A8F2D9.1,130.0
WP_004596213.1,Q1RHM9.1,111.0
WP_004596213.1,A8EZK8.1,105.0
WP_004596213.1,Q04G77.1,59.4
WP_004596213.1,A4WVK0.1,58.6
WP_004596213.1,A8LM65.1,57.7
WP_004596213.1,B6IRR4.1,56.3
WP_004596213.1,Q5FM82.1,56.1
WP_004596213.1,A3CK71.1,55.8
WP_004596213.1,P66178.1,55.2
WP_004596213.1,Q18CG9.1,55.0
WP_004596213.1,Q5LXR9.1,55.0
WP_004596213.1,Q8DS21.1,55.0
WP_004596213.1,A8YXL3.1,55.0
WP_004596213.1,A8AZL7.1,55.0
WP_004596213.1,P0A483.1,54.7
WP_004596213.1,B4U508.1,54.7
WP_004596213.1,Q04C07.1,54.4
WP_004596213.1,Q28UU6.1,54.7
WP_004596213.1,Q1GPA7.1,54.7
WP_004596213.1,Q034Z1.1,54.4
WP_004596213.1,A4VYQ1.1,54.4
WP_004596213.1,Q98N49.1,54.4
WP_004596213.1,Q5LW50.1,54.1
WP_004596213.1,C4ZBS7.1,53.8
WP_004596213.1,A9NEE1.1,53.8
WP_004596213.1,Q0ANQ8.1,53.6
WP_004596213.1,B1YGV8.1,53.0
WP_004596213.1,A0PXV4.1,52.7
WP_004596213.1,Q8ETX5.1,52.4
WP_004596213.1,Q65P99.1,52.4
WP_004596213.1,Q74L81.1,52.4
WP_004996647.1,Q92J95.1,255.0
WP_004996647.1,C4K1P8.1,254.0
WP_004996647.1,A8EXJ9.1,253.0
WP_004996647.1,P41082.1,251.0
WP_004996647.1,A8GM98.1,249.0
WP_004996647.1,Q68XN7.1,249.0
WP_004996647.1,Q1RHC1.1,243.0
WP_004996647.1,A8GV15.1,243.0
WP_004996647.1,B3CTE5.1,177.0
WP_004996647.1,A5CF21.1,175.0
WP_004996647.1,Q67JT8.1,166.0
WP_004996647.1,B8E1C8.1,161.0
WP_004996647.1,B5YDT8.1,160.0
WP_004996647.1,Q8R7U9.1,159.0
WP_004996647.1,A9BHB0.1,159.0
WP_004996647.1,Q11QA8.1,159.0
WP_004996647.1,Q3A6Q2.1,158.0
WP_004996647.1,B4S5N2.1,157.0
WP_004996647.1,C1A6P1.1,157.0
WP_004996647.1,O70089.1,157.0
WP_004996647.1,P17293.3,156.0
WP_004996647.1,B3QR56.1,156.0
WP_004996647.1,Q73NV5.1,156.0
WP_004996647.1,B0KCJ5.1,156.0
WP_004996647.1,B3EP66.1,156.0
WP_004996647.1,A0L5W8.1,155.0
WP_004996647.1,A0M5A2.1,155.0
WP_004996647.1,Q3B6G6.1,155.0
WP_004996647.1,Q7UN32.1,154.0
WP_004996647.1,Q3APG8.1,155.0
WP_004996647.1,Q8KAG8.1,154.0
WP_004996647.1,B4SBU2.1,154.0
WP_004996647.1,B3EH96.1,154.0
WP_004996647.1,A6GZA3.1,154.0
WP_004996647.1,A8F4Q6.1,153.0
WP_004996647.1,A1BJ39.1,154.0
