WP_004596213.1,Q9ZCR3.1,100.000,71,0,0,1,71,1,71,2.80e-42,140
WP_004596213.1,A8GPE2.1,98.592,71,1,0,1,71,1,71,7.06e-42,139
WP_004596213.1,Q92GX4.1,97.183,71,2,0,1,71,1,71,1.60e-41,137
WP_004596213.1,A8EZK8.1,98.592,71,1,0,1,71,1,71,2.16e-41,137
WP_004596213.1,A8F2D9.1,98.592,71,1,0,1,71,1,71,4.03e-41,137
WP_004596213.1,Q1RHM9.1,82.857,70,12,0,1,70,1,70,3.80e-33,116
WP_004596213.1,Q04G77.1,65.217,46,16,0,17,62,12,57,6.44e-12,61.2
WP_004596213.1,A4WVK0.1,50.000,58,29,0,11,68,6,63,2.33e-11,59.5
WP_004596213.1,A8LM65.1,50.909,55,27,0,11,65,6,60,5.25e-11,58.6
WP_004596213.1,B6IRR4.1,48.387,62,32,0,9,70,5,66,1.18e-10,57.7
WP_004596213.1,A3CK71.1,53.333,60,28,0,1,60,3,62,1.69e-10,57.3
WP_004596213.1,Q5FM82.1,53.846,52,24,0,15,66,10,61,2.21e-10,56.9
WP_004596213.1,A8AZL7.1,53.333,60,28,0,1,60,3,62,3.62e-10,56.4
WP_004596213.1,Q18CG9.1,56.863,51,22,0,15,65,10,60,4.02e-10,56.0
WP_004596213.1,Q034Z1.1,65.000,40,14,0,27,66,22,61,4.09e-10,56.0
WP_004596213.1,Q5LXR9.1,65.909,44,15,0,17,60,19,62,4.17e-10,56.0
WP_004596213.1,Q1GPA7.1,51.852,54,26,0,15,68,11,64,4.21e-10,56.0
WP_004596213.1,P66178.1,63.636,44,16,0,17,60,19,62,4.22e-10,56.0
WP_004596213.1,P0A483.1,53.333,60,28,0,1,60,3,62,4.22e-10,56.0
WP_004596213.1,A8YXL3.1,65.000,40,14,0,27,66,22,61,4.25e-10,56.0
WP_004596213.1,Q8DS21.1,63.636,44,16,0,17,60,19,62,4.53e-10,56.0
WP_004596213.1,B4U508.1,63.636,44,16,0,17,60,19,62,5.85e-10,56.0
WP_004596213.1,Q98N49.1,54.000,50,23,0,11,60,6,55,5.91e-10,55.6
WP_004596213.1,Q04C07.1,66.667,39,13,0,27,65,22,60,6.33e-10,55.6
WP_004596213.1,A4VYQ1.1,65.909,44,15,0,17,60,19,62,7.22e-10,55.6
WP_004596213.1,A9NEE1.1,48.980,49,25,0,18,66,13,61,8.73e-10,55.1
WP_004596213.1,C4ZBS7.1,48.214,56,29,0,11,66,10,65,1.00e-09,55.1
